"date","store","seller","product","unit_price","quantity","client_age","client_gender","payment_mode","total_amount"
2023-11-21,"Toulouse Capitole","Seller_20","Earbuds",1266.95,1,37,"F","Card",1266.95
2023-04-22,"Lyon Part-Dieu","Seller_2","Laptop",616.4,1,46,"M","Cash",616.4
2023-01-29,"Marseille Vieux-Port","Seller_10","Smartphone",1017.64,1,41,"F","Cash",1017.64
2023-09-29,"Marseille Vieux-Port","Seller_23","Smartphone",1042.79,1,33,"M","Card",1042.79
2024-04-05,"Paris Centre","Seller_17","Tablet",1094.92,2,46,"F","Card",2189.84
2024-08-14,"Paris Centre","Seller_8","Smartphone",1113.83,1,27,"F","",1113.83
2024-11-22,"Nice Promenade","Seller_14","Smartphone",91.52,3,34,"M","Card",274.56
2023-05-03,"Paris Centre","Seller_14","Laptop",1469.84,4,37,"M","Card",5879.36
2024-04-14,"Nice Promenade","Seller_14","Laptop",404.93,2,69,"M","Cash",809.86
2023-01-25,"Paris Centre","Seller_23","Smartwatch",1323.53,2,32,"M","Check",2647.06
2024-10-14,"Paris Centre","Seller_10","Smartphone",1403.07,1,30,"M","Card",1403.07
2023-12-14,"Paris Centre","Seller_9","Smartphone",598.22,2,35,"F","Check",1196.44
2024-07-05,"Lyon Part-Dieu","Seller_19","Tablet",517.28,3,42,"F","Card",1551.84
2024-10-20,"Nice Promenade","Seller_1","Laptop",1369.86,1,44,"F","Cash",1369.86
2024-06-19,"Paris Centre","Seller_18","Smartphone",1127.82,1,34,"M","Card",1127.82
2024-04-04,"Nice Promenade","Seller_13","Laptop",228.71,1,31,"F","Cash",228.71
2023-12-14,"Toulouse Capitole","Seller_10","Tablet",333.38,2,53,"F","Card",666.76
2024-03-10,"Lyon Part-Dieu","Seller_23","Smartphone",616.51,1,60,"M","Card",616.51
2023-10-11,"Marseille Vieux-Port","Seller_19","Laptop",522.18,1,38,"F","Check",522.18
2023-02-09,"Paris Centre","Seller_6","Earbuds",798.63,1,30,"F","Card",798.63
2024-06-02,"Toulouse Capitole","Seller_12","Smartphone",1230.9,1,35,"M","Card",1230.9
2024-10-06,"Nice Promenade","Seller_18","Tablet",77.83,2,40,"M","Card",155.66
2024-06-06,"Paris Centre","Seller_18","Laptop",1418.27,1,40,"M","Card",1418.27
2024-03-29,"Toulouse Capitole","Seller_12","Laptop",109.04,3,44,"F","Card",327.12
2023-12-05,"Paris Centre","Seller_12","Smartphone",702.36,3,40,"M","Card",2107.08
2024-12-31,"Paris Centre","Seller_14","Tablet",497.58,1,31,"F","Card",497.58
2024-11-01,"Lyon Part-Dieu","Seller_10","Laptop",1020.52,2,35,"F","Check",2041.04
2024-08-28,"Toulouse Capitole","Seller_15","Laptop",234.26,2,36,"F","Cash",468.52
2023-09-10,"Marseille Vieux-Port","Seller_10","Smartphone",718.62,1,52,"F","Card",718.62
2024-02-13,"Marseille Vieux-Port","Seller_12","Laptop",969.95,1,35,"M","Cash",969.95
2024-05-07,"Paris Centre","Seller_16","Tablet",521.54,1,40,"M","Card",521.54
2024-02-29,"Lyon Part-Dieu","Seller_21","Tablet",1353.46,1,29,"F","",1353.46
2024-07-01,"Marseille Vieux-Port","Seller_1","Laptop",336.69,1,27,"M","Card",336.69
2024-05-11,"Nice Promenade","Seller_11","Earbuds",293.45,1,47,"M","Card",293.45
2024-12-22,"Lyon Part-Dieu","Seller_13","Tablet",865.4,3,36,"M","Card",2596.2
2023-01-22,"Lyon Part-Dieu","Seller_14","Smartphone",367.72,4,23,NA,"Card",1470.88
2023-07-14,"Toulouse Capitole","Seller_18","Smartwatch",1034.98,1,34,"F","Card",1034.98
2024-11-14,"Paris Centre","Seller_20","Smartphone",1290.6,2,25,NA,"Cash",2581.2
2024-08-23,"Lyon Part-Dieu","Seller_24","Smartphone",NA,4,32,"M","Cash",NA
2024-02-28,"Marseille Vieux-Port","Seller_3","Tablet",1267.21,5,34,"M","Card",6336.05
2023-12-09,"Marseille Vieux-Port","Seller_25","Smartwatch",1479.95,2,44,"M","Card",2959.9
2023-07-31,"Nice Promenade","Seller_16","Laptop",535.37,1,37,"M","Check",535.37
2024-07-11,"Paris Centre","Seller_17","Earbuds",1283.31,1,24,"M","Card",1283.31
2023-10-08,"Paris Centre","Seller_16","Smartphone",1365.27,1,32,"M","Card",1365.27
2024-06-07,"Lyon Part-Dieu","Seller_8","Earbuds",1008.98,1,30,"M","Cash",1008.98
2023-05-31,"Nice Promenade","Seller_18","Laptop",354.92,1,19,"F","Card",354.92
2023-10-18,"Paris Centre","Seller_11","Smartwatch",1122.99,1,41,"F","Card",1122.99
2024-12-22,"Marseille Vieux-Port","Seller_7","Tablet",1215.44,1,33,"M","Check",1215.44
2023-03-27,"Paris Centre","Seller_21","Laptop",934.19,3,16,"F","Cash",2802.57
2024-07-22,"Marseille Vieux-Port","Seller_14","Earbuds",134.81,1,35,"M","Cash",134.81
2023-11-07,"Toulouse Capitole","Seller_15","Accessories",933.62,2,22,"F","Card",1867.24
2023-09-21,"Toulouse Capitole","Seller_9","Laptop",753.78,5,36,"M","Card",3768.9
2023-11-09,"Nice Promenade","Seller_7","Laptop",420.3,2,26,"M","Cash",840.6
2023-05-30,"Paris Centre","Seller_11","Smartphone",261.03,1,26,NA,"Card",261.03
2023-01-01,"Paris Centre","Seller_14","Earbuds",320.67,2,20,"M","",641.34
2024-05-17,"Lyon Part-Dieu","Seller_16","Tablet",875.65,2,46,"F","Card",1751.3
2023-10-05,"Marseille Vieux-Port","Seller_4","Tablet",279.41,1,43,"F","Card",279.41
2023-05-01,"Paris Centre","Seller_8","Smartphone",544.47,1,46,NA,"Card",544.47
2023-09-28,"Marseille Vieux-Port","Seller_16","Smartwatch",208.98,1,37,"F","Cash",208.98
2024-07-19,"Nice Promenade","Seller_22","Earbuds",1196.23,1,47,"F","Card",1196.23
2023-11-22,"Marseille Vieux-Port","Seller_13","Smartwatch",189.27,1,29,"F","Card",189.27
2024-12-16,"Nice Promenade","Seller_10","Laptop",458.11,3,34,"F","Cash",1374.33
2023-11-09,"Lyon Part-Dieu","Seller_18","Earbuds",805.33,1,57,"M","Card",805.33
2024-06-27,"Toulouse Capitole","Seller_8","Smartphone",1123.1,3,27,"F","Card",3369.3
2023-05-12,"Lyon Part-Dieu","Seller_15","Tablet",885.6,1,39,"M","Check",885.6
2024-07-21,"Toulouse Capitole","Seller_1","Laptop",1080.1,2,26,"F","Card",2160.2
2023-06-20,"Lyon Part-Dieu","Seller_16","Laptop",1263.11,1,39,"F","Card",1263.11
2023-07-04,"Nice Promenade","Seller_6","Earbuds",683.52,2,23,"F","Cash",1367.04
2023-09-30,"Lyon Part-Dieu","Seller_9","Tablet",489.24,2,25,"M","Card",978.48
2024-09-04,"Toulouse Capitole","Seller_2","Laptop",1282.47,2,20,"F","Check",2564.94
2024-06-18,"Toulouse Capitole","Seller_13","Smartphone",1180.48,1,44,"F","Card",1180.48
2023-07-04,"Toulouse Capitole","Seller_7","Smartphone",939.75,1,27,"M","Check",939.75
2024-03-29,"Nice Promenade","Seller_18","Smartwatch",389.46,2,36,NA,"Card",778.92
2024-10-08,"Paris Centre","Seller_5","Laptop",581.4,1,36,"F","Card",581.4
2024-11-22,"Marseille Vieux-Port","Seller_3","Earbuds",690.8,1,41,"M","Cash",690.8
2024-01-21,"Paris Centre","Seller_13","Tablet",1434.83,1,40,"F","Card",1434.83
2024-01-30,"Paris Centre","Seller_18","Tablet",326.61,1,36,"F","Card",326.61
2024-12-02,"Toulouse Capitole","Seller_4","Laptop",197.89,3,16,"M","Cash",593.67
2024-06-19,"Lyon Part-Dieu","Seller_2","Smartphone",1409.01,1,47,NA,"Check",1409.01
2024-02-19,"Paris Centre","Seller_17","Laptop",730.53,1,18,"M","Cash",730.53
2024-01-18,"Marseille Vieux-Port","Seller_16","Tablet",1292.48,1,26,"M","Check",1292.48
2024-11-20,"Marseille Vieux-Port","Seller_22","Earbuds",959.32,1,27,"M","Cash",959.32
2023-06-29,"Lyon Part-Dieu","Seller_24","Laptop",157.42,1,48,"F","Card",157.42
2023-10-19,"Toulouse Capitole","Seller_2","Tablet",1283,3,28,"F","Card",3849
2024-07-05,"Nice Promenade","Seller_2","Earbuds",334.01,1,28,"F","Card",334.01
2023-07-18,"Lyon Part-Dieu","Seller_1","Laptop",1367.97,1,36,"F","Card",1367.97
2023-08-12,"Marseille Vieux-Port","Seller_13","Smartphone",463.73,1,71,"F","Card",463.73
2024-01-25,"Nice Promenade","Seller_8","Smartphone",433.77,1,58,"M","Card",433.77
2024-07-25,"Toulouse Capitole","Seller_21","Tablet",1405.89,3,55,"F","Check",4217.67
2023-10-06,"Toulouse Capitole","Seller_21","Smartwatch",1121.8,1,43,"F","Card",1121.8
2024-10-10,"Paris Centre","Seller_18","Earbuds",376.15,1,40,"M","Card",376.15
2023-06-02,"Nice Promenade","Seller_18","Smartphone",267.7,1,20,"F","Card",267.7
2023-07-20,"Toulouse Capitole","Seller_20","Tablet",339.53,1,51,"F","Card",339.53
2023-01-10,"Lyon Part-Dieu","Seller_9","Tablet",1074.09,1,34,"M","Card",1074.09
2024-04-11,"Lyon Part-Dieu","Seller_2","Laptop",510.73,2,32,"F","Card",1021.46
2024-10-29,"Toulouse Capitole","Seller_18","Laptop",292.39,2,34,"F","Card",584.78
2024-01-22,"Lyon Part-Dieu","Seller_6","Accessories",632.64,1,37,"F","Check",632.64
2024-05-18,"Marseille Vieux-Port","Seller_11","Laptop",1307.54,1,70,"M","Cash",1307.54
2024-10-25,"Toulouse Capitole","Seller_9","Smartwatch",553.27,1,27,"M","Card",553.27
2024-01-12,"Nice Promenade","Seller_9","Laptop",665.48,1,16,"F","Card",665.48
2023-04-04,"Toulouse Capitole","Seller_16","Smartphone",1106.74,1,34,NA,"Card",1106.74
2024-07-11,"Marseille Vieux-Port","Seller_18","Laptop",650.87,2,42,NA,"Cash",1301.74
2024-12-30,"Nice Promenade","Seller_15","Smartphone",829.47,2,74,"M","Card",1658.94
2023-01-11,"Lyon Part-Dieu","Seller_21","Smartwatch",1027.01,2,28,"F","Cash",2054.02
2023-10-17,"Lyon Part-Dieu","Seller_7","Tablet",1404.79,3,20,"F","Card",4214.37
2024-11-06,"Toulouse Capitole","Seller_13","Tablet",324.7,2,29,"F","Card",649.4
2024-03-17,"Toulouse Capitole","Seller_5","Smartphone",1020.03,2,16,"M","Card",2040.06
2024-09-20,"Marseille Vieux-Port","Seller_21","Smartphone",418.82,2,46,"F","Cash",837.64
2023-08-17,"Paris Centre","Seller_7","Laptop",885.95,3,47,"M","Card",2657.85
2023-11-02,"Nice Promenade","Seller_17","Smartphone",231.38,1,44,NA,"Card",231.38
2024-06-28,"Toulouse Capitole","Seller_10","Tablet",265.54,3,50,"F","Check",796.62
2023-03-26,"Paris Centre","Seller_5","Smartphone",199.36,2,48,"M","Card",398.72
2024-12-30,"Paris Centre","Seller_14","Smartphone",464.28,1,45,"M","Card",464.28
2023-12-06,"Nice Promenade","Seller_24","Tablet",941.58,1,34,"M","Card",941.58
2023-02-17,"Lyon Part-Dieu","Seller_20","Laptop",1374.81,1,40,NA,"Card",1374.81
2024-11-01,"Lyon Part-Dieu","Seller_4","Laptop",732.24,1,36,"F","Cash",732.24
2024-10-06,"Toulouse Capitole","Seller_25","Smartphone",695.88,2,42,"F","Card",1391.76
2024-05-08,"Marseille Vieux-Port","Seller_8","Smartphone",1352.02,4,47,"M","Check",5408.08
2024-04-21,"Toulouse Capitole","Seller_21","Laptop",1295.34,1,19,"M","Card",1295.34
2023-11-29,"Lyon Part-Dieu","Seller_21","Accessories",799.37,1,23,"M","Card",799.37
2024-10-04,"Nice Promenade","Seller_20","Laptop",907.3,2,36,"M","Card",1814.6
2024-12-12,"Nice Promenade","Seller_24","Tablet",690.21,1,43,"M","Card",690.21
2023-08-31,"Nice Promenade","Seller_16","Earbuds",1309.96,2,25,"M","Card",2619.92
2024-11-02,"Marseille Vieux-Port","Seller_25","Laptop",194.87,1,50,"M","",194.87
2023-08-29,"Nice Promenade","Seller_16","Laptop",1270.09,1,35,"F","Check",1270.09
2024-07-26,"Paris Centre","Seller_25","Laptop",444.18,1,30,"M","Check",444.18
2024-02-04,"Paris Centre","Seller_21","Smartphone",989.7,5,27,"F","",4948.5
2023-05-17,"Nice Promenade","Seller_22","Laptop",1346.1,1,47,"F","Cash",1346.1
2024-04-13,"Nice Promenade","Seller_4","Tablet",1282.54,1,54,"F","Card",1282.54
2023-04-22,"Nice Promenade","Seller_15","Laptop",700.65,1,57,"M","Check",700.65
2024-02-21,"Lyon Part-Dieu","Seller_6","Earbuds",1345.26,2,16,"M","Check",2690.52
2023-05-10,"Toulouse Capitole","Seller_8","Smartphone",278.5,1,62,"F","Card",278.5
2024-04-16,"Paris Centre","Seller_7","Earbuds",351.85,3,58,"M","Check",1055.55
2024-01-03,"Nice Promenade","Seller_16","Smartphone",1120.56,1,49,"F","Card",1120.56
2024-02-24,"Nice Promenade","Seller_24","Laptop",461.18,1,48,"M","Card",461.18
2023-12-31,"Toulouse Capitole","Seller_22","Laptop",1026.34,1,42,"M","Card",1026.34
2023-05-24,"Toulouse Capitole","Seller_20","Tablet",966.09,1,42,"F","Card",966.09
2024-06-30,"Nice Promenade","Seller_5","Laptop",311.67,1,41,"M","Card",311.67
2024-03-18,"Paris Centre","Seller_11","Laptop",192.91,1,41,"F","Check",192.91
2023-11-06,"Nice Promenade","Seller_20","Smartphone",489.99,4,22,"F","Check",1959.96
2023-09-09,"Toulouse Capitole","Seller_22","Earbuds",792.23,2,35,"M","",1584.46
2024-05-21,"Marseille Vieux-Port","Seller_6","Tablet",349.6,1,46,"F","Card",349.6
2024-09-04,"Marseille Vieux-Port","Seller_11","Earbuds",392.5,1,55,NA,"Card",392.5
2024-08-04,"Marseille Vieux-Port","Seller_16","Accessories",242.61,1,18,"M","Card",242.61
2023-08-27,"Paris Centre","Seller_9","Smartphone",686.23,2,57,"M","Card",1372.46
2023-05-01,"Toulouse Capitole","Seller_25","Smartwatch",1247.64,1,46,"F","Cash",1247.64
2023-02-08,"Nice Promenade","Seller_5","Tablet",164.03,1,21,"M","Card",164.03
2023-12-01,"Paris Centre","Seller_17","Laptop",613.11,2,39,"M","Card",1226.22
2023-10-25,"Marseille Vieux-Port","Seller_16","Accessories",1394.85,2,33,"F","Check",2789.7
2024-09-03,"Marseille Vieux-Port","Seller_16","Laptop",1065.98,2,63,"M","Card",2131.96
2024-11-28,"Lyon Part-Dieu","Seller_21","Earbuds",1136.8,2,34,"F","",2273.6
2023-12-19,"Lyon Part-Dieu","Seller_24","Smartphone",540.13,2,43,NA,"Card",1080.26
2024-05-14,"Toulouse Capitole","Seller_25","Laptop",337.15,1,25,"F","Check",337.15
2024-09-25,"Nice Promenade","Seller_9","Smartphone",537.39,1,54,"M","Card",537.39
2023-10-13,"Nice Promenade","Seller_15","Earbuds",1368.29,2,45,"M","Card",2736.58
2023-03-10,"Toulouse Capitole","Seller_11","Smartphone",287.81,1,22,"M","Card",287.81
2024-09-23,"Marseille Vieux-Port","Seller_14","Laptop",1424.25,1,16,"F","Check",1424.25
2023-09-01,"Paris Centre","Seller_17","Accessories",554.53,1,64,"M","Card",554.53
2023-06-14,"Nice Promenade","Seller_10","Smartphone",1435.64,2,32,"M","Card",2871.28
2023-02-19,"Paris Centre","Seller_12","Laptop",633.5,2,19,"F","Card",1267
2024-08-31,"Lyon Part-Dieu","Seller_25","Smartphone",1229.07,1,40,"M","Cash",1229.07
2024-04-05,"Nice Promenade","Seller_7","Smartwatch",565.05,2,53,"F","Card",1130.1
2024-03-27,"Paris Centre","Seller_12","Smartphone",1221.37,1,42,"F","Check",1221.37
2023-05-26,"Nice Promenade","Seller_16","Smartphone",560.26,1,33,"M","Card",560.26
2023-02-09,"Toulouse Capitole","Seller_12","Laptop",1419.92,3,28,"M","Card",4259.76
2023-02-19,"Nice Promenade","Seller_3","Tablet",1257.54,1,33,"F","Card",1257.54
2024-07-04,"Paris Centre","Seller_9","Smartphone",894.98,2,20,"M","Card",1789.96
2023-09-24,"Toulouse Capitole","Seller_15","Smartphone",521.54,1,66,"F","Card",521.54
2023-11-07,"Paris Centre","Seller_3","Smartphone",1423.18,1,29,NA,"",1423.18
2024-12-31,"Paris Centre","Seller_20","Earbuds",843.85,1,16,"M","Card",843.85
2023-07-13,"Paris Centre","Seller_6","Smartphone",483.47,1,42,"M","Card",483.47
2024-08-21,"Toulouse Capitole","Seller_15","Smartwatch",1142.13,2,30,NA,"Card",2284.26
2023-04-08,"Toulouse Capitole","Seller_21","Smartphone",193.22,3,53,"M","Card",579.66
2024-08-31,"Nice Promenade","Seller_6","Accessories",1251.75,1,43,"M","Card",1251.75
2023-02-03,"Marseille Vieux-Port","Seller_17","Tablet",941.92,2,35,"M","",1883.84
2024-07-06,"Toulouse Capitole","Seller_5","Tablet",433.89,1,42,"M","Card",433.89
2024-05-18,"Marseille Vieux-Port","Seller_19","Tablet",105.83,2,59,"M","Card",211.66
2024-07-07,"Marseille Vieux-Port","Seller_22","Tablet",184.56,1,60,"M","Cash",184.56
2024-03-05,"Marseille Vieux-Port","Seller_14","Smartphone",1174.32,2,34,"M","Cash",2348.64
2024-06-03,"Paris Centre","Seller_25","Tablet",855.06,2,38,"M","Check",1710.12
2023-12-22,"Lyon Part-Dieu","Seller_11","Laptop",708.39,1,38,"F","Card",708.39
2024-07-21,"Lyon Part-Dieu","Seller_21","Accessories",1249.76,1,27,"M","Card",1249.76
2024-12-28,"Toulouse Capitole","Seller_5","Laptop",1160.25,1,24,"M","Card",1160.25
2024-03-29,"Paris Centre","Seller_9","Earbuds",1339.45,3,29,NA,"Card",4018.35
2024-05-04,"Toulouse Capitole","Seller_7","Laptop",925.2,1,44,NA,"Card",925.2
2024-02-12,"Marseille Vieux-Port","Seller_18","Laptop",491.39,4,16,"M","Check",1965.56
2024-11-10,"Nice Promenade","Seller_9","Tablet",559.47,2,37,"M","Card",1118.94
2024-05-23,"Lyon Part-Dieu","Seller_18","Smartwatch",404.35,3,43,NA,"Card",1213.05
2024-11-14,"Nice Promenade","Seller_2","Laptop",1400.64,2,26,"M","Check",2801.28
2023-09-08,"Toulouse Capitole","Seller_14","Tablet",731.77,2,28,"M","Cash",1463.54
2023-10-03,"Marseille Vieux-Port","Seller_5","Laptop",1175.58,2,24,NA,"Card",2351.16
2024-05-20,"Marseille Vieux-Port","Seller_21","Accessories",446.44,2,25,"F","",892.88
2024-04-04,"Marseille Vieux-Port","Seller_15","Earbuds",1030.07,2,16,"M","Card",2060.14
2023-12-02,"Marseille Vieux-Port","Seller_5","Tablet",178.7,1,59,NA,"Card",178.7
2023-01-13,"Lyon Part-Dieu","Seller_6","Tablet",1237.56,2,16,"M","Cash",2475.12
2024-08-11,"Marseille Vieux-Port","Seller_9","Laptop",523.96,1,35,"M","Cash",523.96
2024-10-26,"Lyon Part-Dieu","Seller_21","Tablet",1035.01,1,66,"M","Card",1035.01
2023-07-11,"Nice Promenade","Seller_8","Laptop",1099.98,2,45,"F","Card",2199.96
2024-07-20,"Paris Centre","Seller_10","Smartphone",707.18,1,38,"M","Card",707.18
2024-05-12,"Nice Promenade","Seller_23","Accessories",1197.29,2,31,"F","",2394.58
2023-09-06,"Lyon Part-Dieu","Seller_21","Laptop",334.77,1,16,"M","Card",334.77
2024-03-31,"Nice Promenade","Seller_23","Smartphone",1126.39,2,47,"F","Card",2252.78
2023-02-10,"Nice Promenade","Seller_24","Smartphone",639.71,3,31,"F","Card",1919.13
2024-01-31,"Marseille Vieux-Port","Seller_18","Smartphone",217.17,1,16,"M","Card",217.17
2024-01-18,"Marseille Vieux-Port","Seller_20","Smartphone",1406.43,2,37,"F","Card",2812.86
2023-06-08,"Nice Promenade","Seller_13","Laptop",110.63,1,34,"M","Card",110.63
2024-05-29,"Nice Promenade","Seller_20","Laptop",1093.91,1,37,NA,"Card",1093.91
2024-09-08,"Paris Centre","Seller_24","Earbuds",485.3,1,59,"F","Cash",485.3
2024-01-21,"Lyon Part-Dieu","Seller_20","Tablet",390.85,3,20,"M","",1172.55
2023-02-04,"Nice Promenade","Seller_20","Laptop",444.28,3,41,"M","Card",1332.84
2024-06-27,"Nice Promenade","Seller_5","Laptop",584.55,1,40,"F","Cash",584.55
2024-09-18,"Lyon Part-Dieu","Seller_15","Tablet",105.96,1,25,"M","Cash",105.96
2023-01-25,"Nice Promenade","Seller_2","Laptop",1416.89,2,41,"F","Card",2833.78
2024-08-30,"Paris Centre","Seller_16","Smartphone",668.96,1,39,"F","Card",668.96
2023-10-27,"Marseille Vieux-Port","Seller_13","Earbuds",804.57,1,54,"M","Card",804.57
2023-10-16,"Paris Centre","Seller_19","Tablet",553.88,2,29,NA,"Card",1107.76
2023-03-25,"Nice Promenade","Seller_3","Tablet",763.28,1,36,"F","Card",763.28
2024-01-05,"Paris Centre","Seller_22","Earbuds",756.02,1,31,"F","Card",756.02
2023-11-14,"Nice Promenade","Seller_5","Tablet",1272.77,1,43,"F","Card",1272.77
2023-10-10,"Marseille Vieux-Port","Seller_25","Smartphone",1336.38,1,28,"F","Cash",1336.38
2023-08-19,"Marseille Vieux-Port","Seller_1","Smartphone",892,1,49,"M","Card",892
2023-09-01,"Paris Centre","Seller_25","Earbuds",925.52,1,31,"M","Card",925.52
2023-09-28,"Nice Promenade","Seller_6","Tablet",1444.65,1,44,"M","Card",1444.65
2023-01-27,"Lyon Part-Dieu","Seller_3","Laptop",1120.98,5,40,"M","Cash",5604.9
2023-01-31,"Lyon Part-Dieu","Seller_19","Smartphone",1381.39,2,38,"M","Card",2762.78
2024-01-22,"Nice Promenade","Seller_20","Smartphone",514.7,2,54,"F","Card",1029.4
2024-02-01,"Nice Promenade","Seller_20","Smartphone",1271.02,3,29,"M","Card",3813.06
2023-11-28,"Paris Centre","Seller_21","Smartphone",1272.92,1,17,"F","Card",1272.92
2023-04-14,"Nice Promenade","Seller_2","Laptop",1074.74,2,50,"M","Card",2149.48
2023-11-13,"Lyon Part-Dieu","Seller_22","Earbuds",806.47,1,20,"M","Card",806.47
2023-05-17,"Paris Centre","Seller_13","Smartwatch",666.17,1,33,"F","Card",666.17
2024-04-10,"Marseille Vieux-Port","Seller_9","Smartphone",1493.23,1,64,"F","Cash",1493.23
2024-06-15,"Paris Centre","Seller_20","Laptop",1299.59,1,26,"M","Card",1299.59
2023-06-13,"Marseille Vieux-Port","Seller_6","Tablet",754.18,5,41,"M","Card",3770.9
2024-05-06,"Paris Centre","Seller_17","Tablet",858.87,1,19,"M","Card",858.87
2023-02-07,"Marseille Vieux-Port","Seller_23","Tablet",178.44,2,38,"M","Card",356.88
2024-02-27,"Paris Centre","Seller_14","Smartwatch",551.8,1,42,"F","Cash",551.8
2023-08-07,"Marseille Vieux-Port","Seller_5","Earbuds",442,1,17,"F","Card",442
2023-11-22,"Marseille Vieux-Port","Seller_21","Laptop",334.79,2,51,NA,"Check",669.58
2024-11-26,"Marseille Vieux-Port","Seller_6","Tablet",1112.02,1,31,"F","Card",1112.02
2024-09-06,"Lyon Part-Dieu","Seller_19","Earbuds",399.19,3,34,"M","Card",1197.57
2023-08-11,"Marseille Vieux-Port","Seller_19","Smartphone",1497.45,2,25,"F","Card",2994.9
2023-05-07,"Marseille Vieux-Port","Seller_14","Laptop",773.73,2,37,"M","Card",1547.46
2024-07-03,"Nice Promenade","Seller_18","Smartphone",937.45,1,34,"F","Card",937.45
2023-07-04,"Marseille Vieux-Port","Seller_16","Laptop",358.32,3,16,"F","Card",1074.96
2024-05-25,"Toulouse Capitole","Seller_12","Laptop",192.22,2,24,NA,"Cash",384.44
2024-09-20,"Paris Centre","Seller_6","Smartphone",881.78,1,25,"F","Card",881.78
2024-02-13,"Lyon Part-Dieu","Seller_4","Earbuds",345.52,1,27,NA,"Card",345.52
2024-02-07,"Marseille Vieux-Port","Seller_22","Laptop",604.44,1,41,"M","Card",604.44
2024-04-02,"Marseille Vieux-Port","Seller_8","Tablet",1428.86,1,27,"M","Card",1428.86
2023-02-10,"Marseille Vieux-Port","Seller_2","Earbuds",540.41,1,44,"F","Check",540.41
2024-01-30,"Marseille Vieux-Port","Seller_16","Earbuds",305.68,1,19,"F","Card",305.68
2023-12-12,"Marseille Vieux-Port","Seller_15","Laptop",904.23,4,32,"F","Check",3616.92
2024-11-15,"Marseille Vieux-Port","Seller_17","Earbuds",1259.58,1,26,"M","Cash",1259.58
2023-11-02,"Marseille Vieux-Port","Seller_17","Smartphone",1477.87,1,36,"M","Cash",1477.87
2024-03-26,"Marseille Vieux-Port","Seller_2","Tablet",938.42,1,22,"F","Card",938.42
2024-08-30,"Toulouse Capitole","Seller_5","Laptop",630.81,1,39,"F","Card",630.81
2023-02-14,"Nice Promenade","Seller_11","Laptop",1326.99,1,21,"F","Card",1326.99
2023-12-20,"Nice Promenade","Seller_23","Earbuds",1078.99,1,49,NA,"Card",1078.99
2024-04-26,"Toulouse Capitole","Seller_22","Laptop",944.98,3,30,"F","Card",2834.94
